x,original_sum,display_sum,x_shape,y_shape,removed_residual
0.17083333333333334,0.8673609603466721,0.8673609603466721,0.11024838725728475,0.8673609603466721,0
0.17222222222222222,0.8679290066581922,0.8679290066581922,0.10071297963930646,0.8679290066581922,0
0.1736111111111111,0.8683980282256,0.8683980282256,0.09110775144660811,0.8683980282256,0
0.175,0.8687629792549832,0.8687629792549832,0.08143266782323802,0.8687629792549832,0
0.1763888888888889,0.8690187383328808,0.8690187383328808,0.07168796502121044,0.8690187383328808,0
0.17777777777777778,0.8691601214591578,0.8691601214591578,0.06187415513539303,0.8691601214591578,0
0.17916666666666667,0.8691818953142539,0.8691818953142539,0.051992030240200604,0.8691818953142539,0
0.18055555555555555,0.8690787907339114,0.8690787907339114,0.04204266591744306,0.8690787907339114,0
0.18194444444444444,0.8688455163640307,0.8688455163640307,0.0320274241658659,0.8688455163640307,0
0.18333333333333332,0.8684767724678842,0.8684767724678842,0.021947955684139694,0.8684767724678842,0
0.18472222222222223,0.8679672648575641,0.8679672648575641,0.011806201520295087,0.8679672648575641,0
0.18611111111111112,0.8673117189212406,0.8673117189212406,0.0016043940818381286,0.8673117189212406,0
0.1875,0.8665048937175481,0.8665048937175481,-0.008654942497948834,0.8665048937175481,0
0.18888888888888888,0.8655415961082356,0.8655415961082356,-0.01896899264074743,0.8655415961082356,0
0.19027777777777777,0.8644166949000726,0.8644166949000726,-0.02933465025293243,0.8644166949000726,0
0.19166666666666668,0.86312513496693,0.86312513496693,-0.03974852030494781,0.86312513496693,0
0.19305555555555556,0.8616619513229228,0.8616619513229228,-0.05020692105970723,0.8616619513229228,0
0.19444444444444445,0.8600222831175401,0.8600222831175401,-0.060705886948104665,0.8600222831175401,0
0.19583333333333333,0.8582013875237793,0.8582013875237793,-0.07124117208842858,0.8582013875237793,0
0.19722222222222222,0.8561946534904401,0.8561946534904401,-0.08180825444520395,0.8561946534904401,0
0.1986111111111111,0.8539976153299464,0.8539976153299464,-0.09240234062170326,0.8539976153299464,0
0.2,0.851605966113314,0.851605966113314,-0.10301837127910295,0.851605966113314,0
0.2013888888888889,0.8490155708442005,0.8490155708442005,-0.11365102717401247,0.8490155708442005,0
0.20277777777777778,0.8462224793843417,0.8462224793843417,-0.12429473580486333,0.8462224793843417,0
0.20416666666666666,0.8432229391031014,0.8432229391031014,-0.13494367865642193,0.8432229391031014,0
0.20555555555555555,0.840013407224338,0.840013407224338,-0.1455917990304877,0.840013407224338,0
0.20694444444444443,0.8365905628443218,0.8365905628443218,-0.15623281044965903,0.8365905628443218,0
0.20833333333333334,0.8329513185950151,0.8329513185950151,-0.16686020561989112,0.8329513185950151,0
0.20972222222222223,0.8290928319276599,0.8290928319276599,-0.1774672659364348,0.8290928319276599,0
0.2111111111111111,0.8250125159923002,0.8250125159923002,-0.18804707151664973,0.8250125159923002,0
0.2125,0.8207080500895907,0.8207080500895907,-0.19859251174210357,0.8207080500895907,0
0.21388888888888888,0.8161773896720215,0.8161773896720215,-0.20909629629133641,0.8161773896720215,0
0.2152777777777778,0.8114187758725123,0.8114187758725123,-0.21955096664365714,0.8114187758725123,0
0.21666666666666667,0.8064307445391863,0.8064307445391863,-0.22994890803337226,0.8064307445391863,0
0.21805555555555556,0.8012121347560478,0.8012121347560478,-0.24028236183291837,0.8012121347560478,0
0.21944444444444444,0.7957620968302324,0.7957620968302324,-0.250543438342472,0.7957620968302324,0
0.22083333333333333,0.7900800997274812,0.7900800997274812,-0.2607241299627663,0.7900800997274812,0
0.2222222222222222,0.7841659379385197,0.7841659379385197,-0.270816324727038,0.7841659379385197,0
0.22361111111111112,0.7780197377600723,0.7780197377600723,-0.2808118201672647,0.7780197377600723,0
0.225,0.7716419629753374,0.7716419629753374,-0.29070233748913943,0.7716419629753374,0
0.2263888888888889,0.7650334199198705,0.7650334199198705,-0.3004795360295671,0.7650334199198705,0
0.22777777777777777,0.7581952619199688,0.7581952619199688,-0.3101350279698436,0.7581952619199688,0
0.22916666666666666,0.7511289930918293,0.7511289930918293,-0.3196603932771168,0.7511289930918293,0
0.23055555555555557,0.743836471490953,0.743836471490953,-0.32904719484621686,0.743836471490953,0
0.23194444444444445,0.7363199116024919,0.7363199116024919,-0.33828699381347155,0.7363199116024919,0
0.23333333333333334,0.7285818861644702,0.7285818861644702,-0.34737136501372745,0.7285818861644702,0
0.23472222222222222,0.7206253273170873,0.7206253273170873,-0.3562919125514311,0.7206253273170873,0
0.2361111111111111,0.7124535270725624,0.7124535270725624,-0.3650402854563361,0.7124535270725624,0
0.2375,0.7040701371012897,0.7040701371012897,-0.37360819339415224,0.7040701371012897,0
0.2388888888888889,0.6954791678313567,0.6954791678313567,-0.38198742240227096,0.6954791678313567,0
0.24027777777777778,0.6866849868597852,0.6866849868597852,-0.3901698506205689,0.6866849868597852,0
0.24166666666666667,0.67769231667517,0.67769231667517,-0.3981474639872208,0.67769231667517,0
0.24305555555555555,0.6685062316927001,0.6685062316927001,-0.405912371869435,0.6685062316927001,0
0.24444444444444444,0.6591321546038582,0.6591321546038582,-0.41345682259906974,0.6591321546038582,0
0.24583333333333332,0.6495758520444067,0.6495758520444067,-0.42077321888318525,0.6495758520444067,0
0.24722222222222223,0.6398434295855764,0.6398434295855764,-0.42785413305974385,0.6398434295855764,0
